"municip","location_number","location_name","momb_status","date","year","municip_number_2019","municip_name","total_mcp_area","sea_mcp_area","prod_area_id","prod_area_name"
"SØR-VARANGER",15956,"STORBUKT",3,2016-11-04,2016,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",15956,"STORBUKT",1,2017-10-13,2017,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",15956,"STORBUKT",4,2018-10-31,2018,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",15956,"STORBUKT",1,2020-04-04,2020,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"NESSEBY",15957,"LATVIKA",1,2009-03-10,2009,"2027","Nesseby",1637.385897,200.4975472,13,"Øst-Finnmark"
"NESSEBY",15957,"Latvika",1,2011-06-01,2011,"2027","Nesseby",1637.385897,200.4975472,13,"Øst-Finnmark"
"NESSEBY",15957,"LATVIKA",3,2013-11-04,2013,"2027","Nesseby",1637.385897,200.4975472,13,"Øst-Finnmark"
"NESSEBY",15957,"LATVIKA",1,2016-11-04,2016,"2027","Nesseby",1637.385897,200.4975472,13,"Øst-Finnmark"
"NESSEBY",15957,"LATVIKA",3,2018-09-06,2018,"2027","Nesseby",1637.385897,200.4975472,13,"Øst-Finnmark"
"NESSEBY",15957,"LATVIKA",1,2020-04-04,2020,"2027","Nesseby",1637.385897,200.4975472,13,"Øst-Finnmark"
"NORDREISA",16015,"RUSSELVA",2,2008-11-03,2008,"1942","Nordreisa",3681.281994,243.7160763,11,"Kvaløya - Loppa"
"NORDREISA",16015,"Russelva",3,2010-10-06,2010,"1942","Nordreisa",3681.281994,243.7160763,11,"Kvaløya - Loppa"
"NORDREISA",16015,"Russelva",2,2012-08-22,2012,"1942","Nordreisa",3681.281994,243.7160763,11,"Kvaløya - Loppa"
"NORDREISA",16015,"RUSSELVA",2,2013-09-05,2013,"1942","Nordreisa",3681.281994,243.7160763,11,"Kvaløya - Loppa"
"NORDREISA",16015,"RUSSELVA",1,2014-08-19,2014,"1942","Nordreisa",3681.281994,243.7160763,11,"Kvaløya - Loppa"
"NORDREISA",16015,"RUSSELVA",3,2018-07-19,2018,"1942","Nordreisa",3681.281994,243.7160763,11,"Kvaløya - Loppa"
"NORDREISA",16015,"RUSSELVA",1,2020-04-23,2020,"1942","Nordreisa",3681.281994,243.7160763,11,"Kvaløya - Loppa"
"NORDREISA",16015,"RUSSELVA",2,2021-07-16,2021,"1942","Nordreisa",3681.281994,243.7160763,11,"Kvaløya - Loppa"
"MÅSØY",16055,"KRÅKEBERGET",1,2016-11-02,2016,"2018","Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark"
"MÅSØY",16055,"KRÅKEBERGET",1,2017-11-08,2017,"2018","Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark"
"MÅSØY",16055,"KRÅKEBERGET",2,2018-04-04,2018,"2018","Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark"
"MÅSØY",16055,"KRÅKEBERGET",3,2019-10-11,2019,"2018","Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark"
"MÅSØY",16055,"KRÅKEBERGET",3,2019-12-16,2019,"2018","Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark"
"MÅSØY",16055,"KRÅKEBERGET",1,2020-05-28,2020,"2018","Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark"
"BODØ",16165,"TÅRNVIKA",1,2013-01-29,2013,"1804","Bodø",4826.69546,3431.421782,9,"Vestfjorden - Vesterålen"
"ØKSNES",16216,"Lønnskogen",2,2010-04-23,2010,"1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen"
"ØKSNES",16216,"Lønskogen",1,2011-04-29,2011,"1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen"
"ØKSNES",16216,"Lønskogen",1,2013-04-16,2013,"1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen"
"ØKSNES",16216,"LØNSKOG",1,2015-07-07,2015,"1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen"
"ØKSNES",16216,"LØNSKOG",4,2018-01-08,2018,"1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen"
"ØKSNES",16216,"LØNSKOG",1,2018-01-09,2018,"1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen"
"SØR-VARANGER",16255,"SKARVFJELL",1,2006-08-07,2006,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",16255,"SKARVFJELL",1,2007-10-18,2007,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",16255,"Skarvfjell",1,2008-11-11,2008,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",16255,"SKARVFJELL",1,2009-11-18,2009,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",16255,"Skarvfjell",2,2012-09-24,2012,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",16255,"SKARVFJELL",2,2013-11-05,2013,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",16255,"SKARVFJELL",1,2019-05-28,2019,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SØR-VARANGER",16255,"SKARVFJELL",1,2020-11-25,2020,"2030","Sør-varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
"SKJERVØY",16736,"Kåvika",1,2008-02-07,2008,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",16736,"Kåvika",2,2010-09-20,2010,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",16736,"Kåvika",1,2011-04-07,2011,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",16736,"Kåvika",1,2012-09-21,2012,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",16736,"KÅVIKA",3,2018-08-16,2018,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",16736,"KÅVIKA",1,2018-11-28,2018,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",16736,"KÅVIKA",2,2019-08-20,2019,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"SKJERVØY",16736,"KÅVIKA",1,2020-05-26,2020,"1941","Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
"FITJAR",16755,"HAGEBERG",1,2008-10-01,2008,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",16755,"HAGEBERG",1,2010-05-31,2010,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",16755,"HAGEBERG",1,2012-05-30,2012,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",16755,"HAGEBERG",1,2013-11-05,2013,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",16755,"HAGEBERG",1,2015-09-29,2015,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",16755,"HAGEBERG",1,2017-03-23,2017,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",16755,"HAGEBERG",1,2019-09-26,2019,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"FITJAR",16755,"HAGEBERG",1,2021-04-29,2021,"1222","Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
"BØMLO",16797,"FOLDERØYHOLMEN",1,2019-08-21,2019,"1219","Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
"LØDINGEN",16939,"Fornes",1,2011-02-11,2011,"1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
"LØDINGEN",16939,"Fornes",2,2012-09-13,2012,"1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
"LØDINGEN",16939,"FORNES",1,2013-09-09,2013,"1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
"LØDINGEN",16939,"FORNES",2,2016-02-11,2016,"1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
"LØDINGEN",16939,"FORNES",1,2017-07-13,2017,"1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
"LØDINGEN",16939,"FORNES",1,2019-07-24,2019,"1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
"KVINNHERAD",17015,"SEGLBERGET",1,2017-03-08,2017,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",17015,"SEGLBERGET",2,2018-03-07,2018,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",17015,"SEGLBERGET",1,2019-02-26,2019,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",17015,"SEGLBERGET",2,2020-07-29,2020,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"KVINNHERAD",17015,"SEGLBERGET",1,2021-06-15,2021,"1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
"SENJA",17077,"Trettevika",1,2011-10-19,2011,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",17077,"TRETTEVIK",1,2013-09-12,2013,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",17077,"TRETTEVIK",1,2015-04-13,2015,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",17077,"TRETTEVIK",1,2015-09-10,2015,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",17077,"TRETTEVIK",1,2016-04-05,2016,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",17077,"TRETTEVIK",1,2017-07-03,2017,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",17077,"TRETTEVIK",1,2018-09-26,2018,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"SENJA",17077,"TRETTEVIK",1,2020-02-20,2020,"1929","Senja",1130.553961,836.6595009,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"Holandselv",1,2010-06-10,2010,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"Holandselv",2,2013-07-09,2013,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",1,2014-04-24,2014,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",1,2015-07-09,2015,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",2,2017-02-24,2017,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",3,2017-03-01,2017,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",1,2017-08-24,2017,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",1,2018-07-30,2018,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",2,2019-02-21,2019,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",2,2020-05-04,2020,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",1,2020-07-15,2020,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"KVÆFJORD",17176,"HOLANDSELV",2,2021-05-04,2021,"1911","Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
"BREMANGER",17177,"GRUNNENESET",1,2004-08-28,2004,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",17177,"Grunneneset",1,2009-09-14,2009,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",17177,"GRUNNENESET",2,2012-10-10,2012,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",17177,"GRUNNENESET",1,2014-01-17,2014,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",17177,"GRUNNENESET",1,2016-02-17,2016,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",17177,"GRUNNENESET",1,2018-02-12,2018,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"BREMANGER",17177,"GRUNNENESET",1,2020-05-22,2020,"1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
"LURØY",17235,"Ørnes",1,2010-09-13,2010,"1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
"LURØY",17235,"Ørnes",1,2012-09-26,2012,"1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
"LURØY",17235,"ØRNES",1,2014-02-18,2014,"1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
"LURØY",17235,"ØRNES",1,2015-07-24,2015,"1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
"LURØY",17235,"ØRNES",2,2017-07-12,2017,"1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
"LURØY",17235,"ØRNES",2,2019-07-18,2019,"1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
"STAVANGER",17357,"RENNAREN",1,2009-03-04,2009,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",17357,"Rennaren",1,2011-05-10,2011,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",17357,"Rennaren",2,2012-11-29,2012,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",17357,"RENNAREN",1,2013-05-15,2013,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",17357,"RENNAREN",1,2014-10-30,2014,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",17357,"RENNAREN",1,2016-09-14,2016,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",17357,"RENNAREN",1,2018-09-25,2018,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",17357,"RENNAREN",1,2019-02-21,2019,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",17357,"RENNAREN",1,2020-11-24,2020,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"HEIM",17495,"1913-Vullum",1,2009-01-15,2009,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"Vullum",1,2010-10-26,2010,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"Vullum",2,2012-10-08,2012,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"VULLUM",1,2013-10-14,2013,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"VULLUM",2,2015-06-25,2015,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"VULLUM",2,2015-06-26,2015,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"VULLUM",1,2016-04-28,2016,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"VULLUM",1,2017-09-12,2017,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"VULLUM",2,2019-06-14,2019,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"HEIM",17495,"VULLUM",2,2020-03-28,2020,"1571","Heim",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
"BOKN",17575,"Tallaksholmen",1,2011-10-06,2011,"1145","Bokn",188.6204715,141.4520961,2,"Ryfylke"
"BOKN",17575,"TOLLAKSHOLMEN",1,2013-10-14,2013,"1145","Bokn",188.6204715,141.4520961,2,"Ryfylke"
"BOKN",17575,"TOLLAKSHOLMEN",1,2015-10-20,2015,"1145","Bokn",188.6204715,141.4520961,2,"Ryfylke"
"BOKN",17575,"TOLLAKSHOLMEN",1,2018-02-27,2018,"1145","Bokn",188.6204715,141.4520961,2,"Ryfylke"
"BOKN",17575,"TOLLAKSHOLMEN",1,2019-12-16,2019,"1145","Bokn",188.6204715,141.4520961,2,"Ryfylke"
"BOKN",17575,"TOLLAKSHOLMEN",1,2021-03-09,2021,"1145","Bokn",188.6204715,141.4520961,2,"Ryfylke"
"TYSNES",18015,"HESTABYNESET",1,2008-10-17,2008,"1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
"TYSNES",18015,"HESTABYNESET",2,2010-03-04,2010,"1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
"TYSNES",18015,"HESTABYNESET",1,2011-03-17,2011,"1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
"TYSNES",18015,"HESTABYNESET",1,2016-03-22,2016,"1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
"TYSNES",18015,"HESTABYNESET",1,2017-06-21,2017,"1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
"TYSNES",18015,"HESTABYNESET",2,2019-04-10,2019,"1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
"TYSNES",18015,"HESTABYNESET",1,2020-02-07,2020,"1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
"TYSNES",18015,"HESTABYNESET",1,2020-12-10,2020,"1223","Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
"LOPPA",18117,"VASSVIKA",1,2011-05-18,2011,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",18117,"VASSVIKA",3,2016-01-12,2016,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",18117,"VASSVIKA",1,2017-05-09,2017,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",18117,"VASSVIKA",1,2018-10-25,2018,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",18117,"VASSVIKA",2,2020-04-06,2020,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"LOPPA",18117,"VASSVIKA",1,2021-03-15,2021,"2014","Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
"KARMØY",18217,"Kvaløy Øst",1,2008-08-19,2008,"1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
"KARMØY",18217,"Kvaløy Ø",1,2012-06-19,2012,"1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
"KARMØY",18217,"KVALØY ØST",1,2014-01-15,2014,"1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
"KARMØY",18217,"KVALØY ØST",1,2015-07-03,2015,"1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
"KARMØY",18217,"KVALØY Ø",1,2017-06-13,2017,"1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
"KARMØY",18217,"KVALØY Ø",1,2019-04-09,2019,"1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
"KARMØY",18217,"KVALØY Ø",2,2021-05-07,2021,"1149","Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
"HJELMELAND",18235,"Bastli",3,2009-09-10,2009,"1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
"HJELMELAND",18235,"Bastli",2,2010-03-09,2010,"1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
"HJELMELAND",18235,"Bastlid",2,2011-03-09,2011,"1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
"HJELMELAND",18235,"Bastli",1,2012-08-29,2012,"1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
"HJELMELAND",18235,"BASTLI",3,2013-12-03,2013,"1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
"HJELMELAND",18235,"BASTLI",1,2014-07-11,2014,"1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
"HJELMELAND",18235,"BASTLI",1,2015-10-13,2015,"1133","Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
"STAVANGER",18275,"Kjerringå",1,2012-11-12,2012,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",18275,"KJERINGÅ",2,2014-12-02,2014,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",18275,"KJERINGÅ",2,2015-12-03,2015,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",18275,"KJERINGÅ",1,2017-07-20,2017,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",18275,"KJERINGÅ",2,2018-10-24,2018,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",18275,"KJERINGÅ",1,2019-07-11,2019,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",18275,"KJERINGÅ",2,2020-06-09,2020,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"STAVANGER",18275,"KJERINGÅ",2,2021-06-08,2021,"1103","Stavanger",140.1112188,68.6322898,2,"Ryfylke"
"HØYANGER",18336,"MIDTNESET",1,2014-07-15,2014,"1416","Høyanger",1117.215544,209.0251517,4,"Sotra - Stadt"
"TYSVÆR",18639,"Hasavik",1,2010-02-05,2010,"1146","Tysvær",635.7009671,210.2175249,2,"Ryfylke"
"TYSVÆR",18639,"Halsavik",1,2012-02-21,2012,"1146","Tysvær",635.7009671,210.2175249,2,"Ryfylke"
"TYSVÆR",18639,"HALSAVIKA",1,2013-11-20,2013,"1146","Tysvær",635.7009671,210.2175249,2,"Ryfylke"
"TYSVÆR",18639,"HALSAVIKA",1,2015-12-21,2015,"1146","Tysvær",635.7009671,210.2175249,2,"Ryfylke"
"TYSVÆR",18639,"HALSAVIKA",1,2018-03-22,2018,"1146","Tysvær",635.7009671,210.2175249,2,"Ryfylke"
"TYSVÆR",18639,"HALSAVIKA",1,2020-01-10,2020,"1146","Tysvær",635.7009671,210.2175249,2,"Ryfylke"
"HYLLESTAD",18657,"SKREDSTIVIK",1,2005-01-19,2005,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",18657,"Skredstivik",1,2009-10-19,2009,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",18657,"Skredstivik",1,2011-11-08,2011,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",18657,"Skredstivik",1,2012-05-10,2012,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",18657,"SKREDSTIVIK",1,2013-10-15,2013,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",18657,"SKREDSTIVIK",1,2015-11-19,2015,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",18657,"SKREDSTIVIK",1,2017-09-05,2017,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",18657,"SKREDSTIVIK",1,2019-08-14,2019,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"HYLLESTAD",18657,"SKREDSTIVIK",1,2021-07-29,2021,"1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
"GILDESKÅL",18717,"Hammervika",1,2009-02-18,2009,"1838","Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø"
"GILDESKÅL",18717,"Hammervika",1,2011-11-16,2011,"1838","Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø"
"GILDESKÅL",18717,"HAMMARVIKA",1,2015-10-27,2015,"1838","Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø"
"GILDESKÅL",18717,"HAMMARVIKA",1,2019-12-17,2019,"1838","Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø"
"NÆRØYSUND",18755,"Klungset",1,2011-01-04,2011,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",18755,"Klungseth",1,2012-08-17,2012,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",18755,"KLUNGSET",1,2014-06-13,2014,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",18755,"KLUNGSET",1,2018-10-23,2018,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",18755,"KLUNGSET",2,2020-09-01,2020,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"NÆRØYSUND",18755,"KLUNGSET",1,2021-06-11,2021,"5050","Nærøysund",3292.157232,2973.452048,7,"Nord-Trøndelag - Bindal"
"OSTERØY",18898,"Skaftå",1,2008-08-26,2008,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",2,2010-09-14,2010,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",2,2011-09-20,2011,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"Skaftå|",2,2012-08-28,2012,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",3,2014-04-23,2014,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",2,2015-02-04,2015,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",2,2015-08-11,2015,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",3,2016-04-18,2016,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",1,2017-01-27,2017,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",2,2017-08-14,2017,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",2,2018-01-25,2018,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",3,2019-01-15,2019,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",1,2020-06-15,2020,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
"OSTERØY",18898,"SKAFTÅ",4,2021-08-23,2021,"1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
